grid_x,grid_y,local_x_m,local_y_m,height_m,measured,interpolated
0,0,-2.5500000000000003,-3.1500000000000004,-0.7513640522956848,false,true
1,0,-2.5000000000000004,-3.1500000000000004,-0.7506788513250695,false,true
2,0,-2.45,-3.1500000000000004,-0.75,false,true
3,0,-2.4000000000000004,-3.1500000000000004,-0.7497610996691234,false,true
4,0,-2.35,-3.1500000000000004,-0.7494232435811422,false,true
5,0,-2.3000000000000003,-3.1500000000000004,-0.7485439088090202,false,true
6,0,-2.25,-3.1500000000000004,-0.7481161952018738,false,true
7,0,-2.2,-3.1500000000000004,-0.7474700009067904,false,true
8,0,-2.1500000000000004,-3.1500000000000004,-0.7471255660057068,false,true
9,0,-2.1,-3.1500000000000004,-0.7456449388534382,false,true
10,0,-2.0500000000000003,-3.1500000000000004,-0.7450316430061507,false,true
11,0,-2.0,-3.1500000000000004,-0.7435510158538818,false,true
12,0,-1.9500000000000002,-3.1500000000000004,-0.7359726252749064,false,true
13,0,-1.9000000000000004,-3.1500000000000004,-0.7260014867693536,false,true
14,0,-1.85,-3.1500000000000004,-0.7080281714927636,false,true
15,0,-1.8000000000000003,-3.1500000000000004,-0.6904466152191162,false,true
16,0,-1.7500000000000002,-3.1500000000000004,-0.690261620150634,false,true
17,0,-1.7000000000000002,-3.1500000000000004,-0.6901849926842964,false,true
18,0,-1.6500000000000004,-3.1500000000000004,-0.6899999976158142,false,true
19,0,-1.6,-3.1500000000000004,-0.6899999976158142,false,true
20,0,-1.5500000000000003,-3.1500000000000004,-0.686303023334977,false,true
21,0,-1.5000000000000002,-3.1500000000000004,-0.6819935142993927,false,true
22,0,-1.4500000000000002,-3.1500000000000004,-0.686015390995017,false,true
23,0,-1.4000000000000001,-3.1500000000000004,-0.6899999976158142,false,true
24,0,-1.35,-3.1500000000000004,-0.6906206577364442,false,true
25,0,-1.3000000000000003,-3.1500000000000004,-0.6914685058019586,false,true
26,0,-1.2500000000000002,-3.1500000000000004,-0.6912578576570145,false,true
27,0,-1.2000000000000002,-3.1500000000000004,-0.690698484153368,false,true
28,0,-1.1500000000000001,-3.1500000000000004,-0.6902609283743333,false,true
